model,gene_symbol,severity_beta,severity_se_hc3,severity_ci_low_t,severity_ci_high_t,severity_t,severity_pvalue_t,residual_df,n_donors,dme_beta,dme_pvalue_t,severity_padj_bh_158,rank_descending_beta,observed_beta,observed_hc3_t,wild_bootstrap_t_two_sided_p,wild_bootstrap_t_padj_bh_158,wild_bootstrap_iterations,wild_bootstrap_weight,null_residual_scaling
DME_conditioned,ABI1,-0.08824325019119904,0.28328836915509203,-0.6811726211668945,0.5046861207844964,-0.3114961989240316,0.7588154992886873,19,26,0.9248769350765186,0.19624348969922797,0.9935409255431776,118,-0.08824325019119905,-0.3114961989240316,0.7156,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,CXCL8,-0.0900722475304816,0.3531810065045594,-0.8292885897046457,0.6491440946436825,-0.2550314027980403,0.8014390106241666,19,26,0.4088256059120688,0.6255910586555866,0.9935409255431776,119,-0.09007224753048158,-0.2550314027980403,0.7696,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,PDE4B,-0.09127444413644378,0.3265585779474083,-0.7747694029537251,0.5922205146808375,-0.2795040470538287,0.7828779956139232,19,26,0.6417006673830008,0.30302636525033255,0.9935409255431776,120,-0.09127444413644373,-0.27950404705382853,0.7214,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,ICOSLG,-0.10758868611170495,0.24722990863111285,-0.6250468318457811,0.40986945962237126,-0.4351766608959761,0.6683373156283232,19,26,1.2927990499433386,0.0178094737990153,0.9935409255431776,121,-0.10758868611170494,-0.4351766608959761,0.5882,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,CHST2,-0.1077558598723716,0.2388179846293317,-0.6076076463268657,0.39209592658212244,-0.4512049628072148,0.6569493523488492,19,26,0.7348381125675594,0.18326210605188606,0.9935409255431776,122,-0.10775585987237161,-0.4512049628072149,0.5964,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,GCH1,-0.11037338086470086,0.29163907813980827,-0.7207809866167706,0.5000342248873689,-0.37845881823762034,0.7092853546085762,19,26,0.2769903410803226,0.688084404025394,0.9935409255431776,123,-0.11037338086470089,-0.3784588182376205,0.6704,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,AQP9,-0.11096610393534666,0.22245883865361354,-0.5765778043530865,0.3546455964823932,-0.498816341067616,0.6236346112045592,19,26,0.6947512595431442,0.27289883666622944,0.9935409255431776,124,-0.11096610393534671,-0.4988163410676163,0.53,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,FZD5,-0.11460452367408819,0.28831070832259803,-0.7180457713367705,0.48883672398859407,-0.39750352784626486,0.6954265699769893,19,26,1.2723477521737583,0.032754767694623925,0.9935409255431776,125,-0.11460452367408826,-0.3975035278462651,0.6594,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,CXCR6,-0.11525702770251874,0.34838908447648764,-0.8444437618050797,0.6139297064000422,-0.33082846977169655,0.744394606309205,19,26,-0.32280711504233794,0.6377819861501502,0.9935409255431776,126,-0.11525702770251874,-0.33082846977169655,0.7018,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,ACVR2A,-0.11541035232425736,0.29828513205330087,-0.7397283087841613,0.5089076041356466,-0.3869128559301929,0.7031201841630828,19,26,0.1665127148625925,0.7666179527195598,0.9935409255431776,127,-0.1154103523242574,-0.38691285593019303,0.6448,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,IRF1,-0.12436798749028213,0.28928619637955233,-0.7298509551209577,0.48111498014039344,-0.4299133143812625,0.6720951147080627,19,26,0.32011382004699857,0.5891257328992087,0.9935409255431776,128,-0.12436798749028215,-0.42991331438126257,0.6184,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,VIP,-0.1254445991652685,0.23575611238334643,-0.6188878133573903,0.3679986150268533,-0.5320947902351387,0.600827713885121,19,26,-0.044454706228800434,0.9394822191844122,0.9935409255431776,129,-0.12544459916526846,-0.5320947902351385,0.5136,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,SLC7A2,-0.13086736081164535,0.43796323519464875,-1.0475349470205086,0.785800225397218,-0.2988090101980422,0.7683293949529408,19,26,-0.5934430376401075,0.44449253487821094,0.9935409255431776,130,-0.13086736081164538,-0.29880901019804224,0.7316,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,CCL2,-0.1360317452930474,0.26247146720201975,-0.6853908397427042,0.4133273491566094,-0.5182725068868005,0.6102512411756205,19,26,0.15133261072789314,0.7779705780249264,0.9935409255431776,131,-0.13603174529304737,-0.5182725068868004,0.5398,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,IRAK2,-0.13934884658109437,0.3369439903295852,-0.8445807233292214,0.5658830301670327,-0.41356679620487924,0.683822010065064,19,26,0.5509832091274067,0.2862427279002594,0.9935409255431776,132,-0.1393488465810944,-0.41356679620487924,0.6244,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,NAMPT,-0.14081952390001662,0.3209957726154987,-0.8126713973476206,0.5310323495475874,-0.4386958829787947,0.6658297381774241,19,26,-0.434840885510007,0.6451349711297323,0.9935409255431776,133,-0.14081952390001665,-0.43869588297879486,0.6224,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,SPHK1,-0.14211351064497102,0.28456113778087216,-0.7377068169701204,0.4534797956801784,-0.4994129267026135,0.6232222010775502,19,26,0.4822771830491931,0.4251996974102913,0.9935409255431776,134,-0.14211351064497105,-0.4994129267026137,0.5608,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,IL1R1,-0.15653076437427202,0.20825522747118114,-0.5924139649277186,0.2793524361791746,-0.751629460998443,0.4614836813732843,19,26,0.8030127419697751,0.0928038107534529,0.9935409255431776,135,-0.156530764374272,-0.7516294609984429,0.3902,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,HBEGF,-0.16012852032469496,0.18250931335978945,-0.5421249033402696,0.22186786269087974,-0.8773717755927658,0.3912440805219639,19,26,1.1706280669774556,0.007963728108749128,0.9935409255431776,136,-0.160128520324695,-0.8773717755927659,0.3026,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,ATP2C1,-0.16309383295627528,0.27027405868898663,-0.7287839390748749,0.4025962731623243,-0.6034387234475684,0.5533533104885271,19,26,0.6243548848716063,0.35857035993744424,0.9935409255431776,137,-0.16309383295627528,-0.6034387234475684,0.4742,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,RELA,-0.16518394422948968,0.2950704556539724,-0.7827735056584605,0.45240561719948114,-0.5598118722641621,0.5821482401185842,19,26,0.30394118071084075,0.654574874291088,0.9935409255431776,138,-0.16518394422948968,-0.5598118722641622,0.5072,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,EDN1,-0.17972301073113123,0.32871824248768794,-0.8677381993806703,0.508292177918408,-0.5467387796035162,0.5909221260243946,19,26,0.7953913114765507,0.39665659289366106,0.9935409255431776,139,-0.1797230107311312,-0.5467387796035162,0.513,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,MYC,-0.1822453420750881,0.24090857724072354,-0.6864727891531935,0.32198210500301727,-0.7564917121775317,0.45863264776271784,19,26,0.7530728104945095,0.1920603388586282,0.9935409255431776,140,-0.18224534207508813,-0.7564917121775317,0.3618,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,SLC1A2,-0.18900777308734507,0.30013953587497666,-0.817207041352603,0.4391914951779129,-0.6297330091363784,0.5363692826655436,19,26,-0.686953291445856,0.3181368836341153,0.9935409255431776,141,-0.18900777308734507,-0.6297330091363784,0.4324,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,IL18,-0.20118193754713454,0.2491895762906639,-0.7227417148312971,0.32037783973702805,-0.8073449160348044,0.4294595546457076,19,26,-0.46709941652248865,0.4870283886458776,0.9935409255431776,142,-0.20118193754713443,-0.8073449160348041,0.3632,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,KCNA3,-0.22361436152840478,0.297337106243169,-0.8459480771635027,0.39871935410669324,-0.7520566953575175,0.46123273989269675,19,26,1.1729713414299878,0.07670425234071514,0.9935409255431776,143,-0.22361436152840483,-0.7520566953575176,0.3642,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,IL15,-0.2462264608233794,0.23058513025253535,-0.7288466850307984,0.23639376338403956,-1.0678332143695206,0.298976182565036,19,26,1.549622275836931,0.02830978380498692,0.9935409255431776,144,-0.24622646082337937,-1.0678332143695206,0.1734,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,HRH1,-0.24927386652178643,0.2345006860708545,-0.7400894432433256,0.24154171019975276,-1.0629984530043899,0.301107259772202,19,26,1.1608401893687463,0.026665660072695583,0.9935409255431776,145,-0.2492738665217864,-1.0629984530043899,0.1926,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,SELENOS,-0.24951848705828247,0.4294735815275578,-1.1484170239283291,0.6493800498117642,-0.5809868122057509,0.5680778446912964,19,26,0.8729398807837437,0.39757096155635474,0.9935409255431776,146,-0.2495184870582825,-0.5809868122057509,0.535,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,CALCRL,-0.25063238714031694,0.2849562066830566,-0.847052582180887,0.34578780790025315,-0.8795470365700213,0.39009371057640796,19,26,-0.14897198009858154,0.8059570826175008,0.9935409255431776,147,-0.25063238714031694,-0.8795470365700215,0.3124,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,PVR,-0.25428592823625706,0.2545348432673284,-0.7870334778798125,0.27846162140729835,-0.9990220787540278,0.33033809781708157,19,26,0.9526935431983898,0.19879344374758012,0.9935409255431776,148,-0.25428592823625706,-0.999022078754028,0.2138,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,LAMP3,-0.2708571888319929,0.32753761216199195,-0.9564012898104866,0.4146869121465007,-0.8269498792646558,0.41853040949238074,19,26,0.4174879307347253,0.4914683643628909,0.9935409255431776,149,-0.27085718883199283,-0.8269498792646556,0.3418,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,MEFV,-0.2759825612169647,0.2531633975379509,-0.8058596419596176,0.25389451952568826,-1.090136109330706,0.28928634972002154,19,26,0.25677536792060385,0.6158015379136037,0.9935409255431776,150,-0.27598256121696463,-1.0901361093307056,0.2344,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,IFITM1,-0.2764789033069594,0.3392301564668897,-0.9864957807728383,0.43353797415891954,-0.8150186474767166,0.42516049180362425,19,26,0.62484265324865,0.3580564173200529,0.9935409255431776,151,-0.2764789033069594,-0.8150186474767168,0.3602,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,C5AR1,-0.3059281994550567,0.21532154630479997,-0.7566013753033857,0.14474497639327222,-1.4207969648425145,0.17158002552733354,19,26,0.6207693792345357,0.0845397257944141,0.9935409255431776,152,-0.3059281994550567,-1.4207969648425147,0.0986,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,NFKB1,-0.317041503934535,0.2270445117097715,-0.7922511283644653,0.15816812049539525,-1.396384794977144,0.17869990205509506,19,26,1.4485625721053272,0.02159658772491022,0.9935409255431776,153,-0.31704150393453495,-1.3963847949771435,0.1246,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,IRF7,-0.3225702022719723,0.2584591679903073,-0.8635314579580317,0.21839105341408704,-1.248050919532749,0.22717456804122235,19,26,0.3804629560717787,0.4313160562476279,0.9935409255431776,154,-0.32257020227197225,-1.2480509195327492,0.1562,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,KCNJ2,-0.3311282690271342,0.20595971085962583,-0.7622068980953018,0.09995036004103341,-1.6077332194975669,0.12438452672124822,19,26,0.4672322769186499,0.21935452666999095,0.9935409255431776,155,-0.33112826902713416,-1.6077332194975666,0.0566,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,GNA15,-0.3714813236517181,0.26629498133475954,-0.9288431251535691,0.185880477850133,-1.394999341668887,0.1791109946231996,19,26,1.4714666459128845,0.029267167356479943,0.9935409255431776,156,-0.3714813236517181,-1.3949993416688873,0.1116,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,LPAR1,-0.4020688328718574,0.27528919609183666,-0.9782557422107847,0.17411807646706995,-1.4605325547818702,0.16048333071199286,19,26,0.916790101528429,0.08697367389449924,0.9935409255431776,157,-0.4020688328718574,-1.4605325547818702,0.118,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,PTGER4,-0.5407363401548996,0.2533499146829064,-1.0710038057685038,-0.010468874541295303,-2.134345854553324,0.046061518167684314,19,26,1.404144701128969,0.0011222949611898229,0.9935409255431776,158,-0.5407363401548997,-2.1343458545533234,0.0132,0.6951999999999999,4999,Rademacher,HC3 (residual/(1-leverage))
