model,gene_symbol,severity_beta,severity_se_hc3,severity_ci_low_t,severity_ci_high_t,severity_t,severity_pvalue_t,residual_df,n_donors,dme_beta,dme_pvalue_t,severity_padj_bh_158,rank_descending_beta
total_clinical_stage_ordinal,IFNAR1,-0.04355480674125646,0.2758287385144649,-0.6189234729878765,0.5318138595053636,-0.15790525300528965,0.8761148657951416,20.0,26,,,0.9481243068193999,124
total_clinical_stage_ordinal,ATP2A2,-0.04631988251765776,0.21617249956984097,-0.4972478149244357,0.40460804988912025,-0.21427278034823638,0.832503872122197,20.0,26,,,0.9481243068193999,125
total_clinical_stage_ordinal,TNFSF9,-0.04762506043147442,0.1848635300863979,-0.43324362692422863,0.3379935060612798,-0.2576228010425656,0.7993301715954524,20.0,26,,,0.9481243068193999,126
total_clinical_stage_ordinal,TACR1,-0.047789616748408564,0.24607225140059039,-0.5610873385564495,0.46550810505963247,-0.1942096944145483,0.847970759136089,20.0,26,,,0.9481243068193999,127
total_clinical_stage_ordinal,SGMS2,-0.06042987858989167,0.20663696019262914,-0.4914670244058418,0.3706072672260584,-0.29244467462915785,0.7729589491531139,20.0,26,,,0.9481243068193999,128
total_clinical_stage_ordinal,SRI,-0.0618672727778562,0.20890923598856762,-0.49764430284624084,0.37390975729052844,-0.29614426803629607,0.7701730670765304,20.0,26,,,0.9481243068193999,129
total_clinical_stage_ordinal,IRF1,-0.06632999051518683,0.25284894951359804,-0.5937636568801172,0.46110367584974354,-0.26233049669688124,0.7957497244698599,20.0,26,,,0.9481243068193999,130
total_clinical_stage_ordinal,CD55,-0.06776137611646277,0.18593095271288948,-0.4556065471908629,0.3200837949579374,-0.3644437632775346,0.7193515515442146,20.0,26,,,0.9447380333348725,131
total_clinical_stage_ordinal,ITGB3,-0.06786115346884306,0.24392849670879405,-0.5766870813498923,0.4409647744122063,-0.27820100719866625,0.7837138893423066,20.0,26,,,0.9481243068193999,132
total_clinical_stage_ordinal,CXCL8,-0.06863637663888111,0.2642062575703854,-0.6197609724696077,0.4824882191918455,-0.2597833119853195,0.7976864215649555,20.0,26,,,0.9481243068193999,133
total_clinical_stage_ordinal,CXCR6,-0.07101698018159697,0.23130540180471446,-0.5535115935013686,0.4114776331381746,-0.30702689875593514,0.76199680819275,20.0,26,,,0.9481243068193999,134
total_clinical_stage_ordinal,MXD1,-0.07159552127621407,0.22129534182693852,-0.5332095153774064,0.39001847282497826,-0.3235292739790453,0.749653034686133,20.0,26,,,0.9481243068193999,135
total_clinical_stage_ordinal,EDN1,-0.07681898597172691,0.2950008512288563,-0.6921799785474281,0.5385420066039743,-0.2604025908797536,0.7972154422852356,20.0,26,,,0.9481243068193999,136
total_clinical_stage_ordinal,LDLR,-0.08734610055211106,0.21321089517204836,-0.5320962344398319,0.3574040333356098,-0.4096699677642084,0.6864026424023811,20.0,26,,,0.9447380333348725,137
total_clinical_stage_ordinal,RAF1,-0.08773905920492248,0.2336801356903191,-0.5751872806070488,0.3997091621972039,-0.37546648518382103,0.7112661687534472,20.0,26,,,0.9447380333348725,138
total_clinical_stage_ordinal,GCH1,-0.0985350017682317,0.27188999888184856,-0.6656876011129169,0.4686175975764535,-0.3624075992991955,0.7208488586196261,20.0,26,,,0.9447380333348725,139
total_clinical_stage_ordinal,ATP2B1,-0.10126946696344517,0.25979538372957195,-0.6431931411917339,0.4406542072648435,-0.3898047205829466,0.700801016497036,20.0,26,,,0.9447380333348725,140
total_clinical_stage_ordinal,PTGER4,-0.12001842247541425,0.2454959351319238,-0.6321139696129522,0.39207712466212363,-0.48888150596432134,0.6302436321626053,20.0,26,,,0.9447380333348725,141
total_clinical_stage_ordinal,CCL2,-0.1228457312904757,0.18295025755460967,-0.5044732812172619,0.2587818186363105,-0.6714706660295732,0.5096028332092672,20.0,26,,,0.8691121472775908,142
total_clinical_stage_ordinal,CALCRL,-0.13143285752339678,0.27185436167461263,-0.6985111189564253,0.43564540390963163,-0.4834679006574525,0.6340143435628167,20.0,26,,,0.9447380333348725,143
total_clinical_stage_ordinal,GNAI3,-0.14784225625117292,0.23785608252986615,-0.6440013501183197,0.34831683761597393,-0.621561806108571,0.5412508758865275,20.0,26,,,0.8691121472775908,144
total_clinical_stage_ordinal,SLC7A1,-0.1498198379220549,0.20806802228662374,-0.5838421269568455,0.2842024511127356,-0.7200522034840646,0.4798241075200098,20.0,26,,,0.8691121472775908,145
total_clinical_stage_ordinal,KCNJ2,-0.15209833114151888,0.24185272068869815,-0.6565942661199371,0.3523976038368994,-0.62888823705768,0.5365396174172148,20.0,26,,,0.8691121472775908,146
total_clinical_stage_ordinal,MEFV,-0.15694809579657376,0.2226609144290685,-0.6214106244303969,0.30751443283724933,-0.7048749269669042,0.4890161883932368,20.0,26,,,0.8691121472775908,147
total_clinical_stage_ordinal,RELA,-0.1578155871296279,0.2536322421564836,-0.6868831733161298,0.37125199905687406,-0.6222221031041485,0.5408253617192014,20.0,26,,,0.8691121472775908,148
total_clinical_stage_ordinal,SLC1A2,-0.15928340992898182,0.21563167821496496,-0.6090832087579876,0.290516388900024,-0.738682791172227,0.4686804056344779,20.0,26,,,0.8691121472775908,149
total_clinical_stage_ordinal,C5AR1,-0.17192726213485915,0.18052742243204822,-0.5485008665572304,0.20464634228751205,-0.9523609201232226,0.35228288023205045,20.0,26,,,0.8691121472775908,150
total_clinical_stage_ordinal,LPAR1,-0.17301827301336248,0.24524460923651223,-0.6845895635197206,0.3385530174929956,-0.7054926652699829,0.4886400724598171,20.0,26,,,0.8691121472775908,151
total_clinical_stage_ordinal,IL18,-0.18856419655801945,0.1793153119492386,-0.562609382819202,0.18548098970316315,-1.051578889210527,0.3055333039518869,20.0,26,,,0.8691121472775908,152
total_clinical_stage_ordinal,IRF7,-0.20210282819213238,0.248949521159508,-0.7214024295451991,0.31719677316093425,-0.8118225222961574,0.4264506455717544,20.0,26,,,0.8691121472775908,153
total_clinical_stage_ordinal,KIF1B,-0.21107232434886933,0.20527181819141369,-0.6392618338499566,0.21711718515221798,-1.0282576839264255,0.31610465842052193,20.0,26,,,0.8691121472775908,154
total_clinical_stage_ordinal,NAMPT,-0.21572947402759388,0.255193307391287,-0.7480533852326932,0.31659443717750535,-0.8453570990277447,0.4079115141631878,20.0,26,,,0.8691121472775908,155
total_clinical_stage_ordinal,SLC7A2,-0.21719962683936153,0.2740775862439218,-0.7889154534590322,0.3545161997803091,-0.7924749696462213,0.43738367134123257,20.0,26,,,0.8691121472775908,156
total_clinical_stage_ordinal,ACVR2A,-0.2379819629018687,0.24696362269508434,-0.7531390526481662,0.2771751268444288,-0.9636316486808872,0.3467382583376848,20.0,26,,,0.8691121472775908,157
total_clinical_stage_ordinal,LAMP3,-0.25972895628293013,0.2723437009082027,-0.8278279614705405,0.3083700489046802,-0.9536807916496496,0.3516304638809292,20.0,26,,,0.8691121472775908,158
total_excluding_high_leverage,P2RX4,0.6829643450081718,0.21085787824127764,0.24163373378768904,1.1242949562286546,3.2389794998633086,0.004319358893898521,19.0,25,,,0.34289462439629176,1
total_excluding_high_leverage,TLR2,0.6468450479586693,0.2464789636993738,0.1309586480302588,1.1627314478870798,2.624341802846977,0.016693940003042265,19.0,25,,,0.4396070867467796,2
total_excluding_high_leverage,CD82,0.5723026465715855,0.23194380386471666,0.08683868581178128,1.0577666073313896,2.467419422445043,0.023282688989867257,19.0,25,,,0.5255235514855753,3
total_excluding_high_leverage,NLRP3,0.5712564725155624,0.18187601205958917,0.190585604354995,0.9519273406761299,3.140911580623387,0.005380727542129994,19.0,25,,,0.34289462439629176,4
total_excluding_high_leverage,FPR1,0.5322095831892727,0.18193014111191994,0.15142542162013461,0.9129937447584108,2.9253513460524805,0.008680876566994728,19.0,25,,,0.34289462439629176,5
total_excluding_high_leverage,OPRK1,0.5231119973942777,0.19307190691337395,0.11900785199411301,0.9272161427944424,2.70941539738862,0.013903850660567872,19.0,25,,,0.4393616808739447,6
total_excluding_high_leverage,IL10RA,0.5116070254695808,0.17413368300112142,0.14714103826553043,0.8760730126736311,2.9380130061700127,0.008442094898096188,19.0,25,,,0.34289462439629176,7
total_excluding_high_leverage,IFNGR2,0.4969266252511724,0.3159382482864845,-0.16433972812004977,1.1581929786223946,1.5728599748409458,0.1322557410505934,19.0,25,,,0.9902293474260673,8
total_excluding_high_leverage,CD40,0.49536566288689377,0.3618414221581688,-0.2619771375714486,1.2527084633452361,1.3690131437477013,0.1869631830503838,19.0,25,,,0.9902293474260673,9
total_excluding_high_leverage,TLR1,0.4953459120350013,0.24575783413782254,-0.019031146374737518,1.0097229704447401,2.0155854391083547,0.058210099964685666,19.0,25,,,0.8987726847858186,10
total_excluding_high_leverage,AXL,0.4942389334564222,0.27202734035826476,-0.07512083337012954,1.063598700282974,1.8168722776376114,0.08504604196433314,19.0,25,,,0.9598053307403311,11
total_excluding_high_leverage,CSF3R,0.49087160883931347,0.21984976890008823,0.030720754175331155,0.9510224635032958,2.2327592669082694,0.037793275458758574,19.0,25,,,0.7453225351990649,12
total_excluding_high_leverage,HPN,0.47846288215981225,0.2792769675845229,-0.10607052883679091,1.0629962931564154,1.7132199847988034,0.10294247202273987,19.0,25,,,0.9902293474260673,13
total_excluding_high_leverage,SLC4A4,0.4712993987790049,0.21667890578378168,0.017785236890688116,0.9248135606673217,2.175105126519803,0.04245508111893408,19.0,25,,,0.7453225351990649,14
total_excluding_high_leverage,PIK3R5,0.4630437769264147,0.24484619313938666,-0.049425194944613005,0.9755127487974424,1.8911618391502292,0.07394965127984583,19.0,25,,,0.8987726847858186,15
total_excluding_high_leverage,CD14,0.4391793108313341,0.2301687330143322,-0.04256938394033649,0.9209280056030047,1.9080754587287372,0.071609278349034,19.0,25,,,0.8987726847858186,16
total_excluding_high_leverage,C3AR1,0.43351687404639705,0.27767844439673617,-0.14767078946663914,1.0147045375594332,1.5612190387634302,0.13497434810660594,19.0,25,,,0.9902293474260673,17
total_excluding_high_leverage,P2RY2,0.4325165478545749,0.22330883028108398,-0.03487420548550618,0.8999073011946559,1.936853761269343,0.06777754576450679,19.0,25,,,0.8987726847858186,18
total_excluding_high_leverage,SLC31A1,0.42593858486847047,0.3005012704803026,-0.2030178026270466,1.0548949723639875,1.4174269020150119,0.17254906241136736,19.0,25,,,0.9902293474260673,19
total_excluding_high_leverage,TNFSF10,0.4227422012013866,0.2736565108465073,-0.1500274586457888,0.995511861048562,1.5447913148264207,0.1388900675664096,19.0,25,,,0.9902293474260673,20
total_excluding_high_leverage,NOD2,0.4126093061383737,0.26025945520930605,-0.13211999400189373,0.9573386062786411,1.5853768148655532,0.1293838466857428,19.0,25,,,0.9902293474260673,21
total_excluding_high_leverage,OLR1,0.3991887037135096,0.2491388234015299,-0.12226484655286468,0.920642253979884,1.602274178963062,0.12559001967125633,19.0,25,,,0.9902293474260673,22
total_excluding_high_leverage,ITGB8,0.3907123160075856,0.25571996861044866,-0.1445157294866094,0.9259403615017806,1.5278913028601913,0.1430165089977625,19.0,25,,,0.9902293474260673,23
total_excluding_high_leverage,PLAUR,0.3751616863563634,0.29761264762086,-0.24774874401022662,0.9980721167229534,1.2605703734550153,0.2227250498100294,19.0,25,,,0.9902293474260673,24
total_excluding_high_leverage,BEST1,0.34065600544353153,0.31468423513941635,-0.31798566824633284,0.9992976791333958,1.08253279765543,0.29256374933361234,19.0,25,,,0.9902293474260673,25
total_excluding_high_leverage,SLC31A2,0.33994476684783453,0.2739380748197198,-0.23341421316812955,0.9133037468637986,1.2409547926901148,0.22972682427137028,19.0,25,,,0.9902293474260673,26
total_excluding_high_leverage,RGS1,0.3260291185351317,0.2922185938222498,-0.28559142748019495,0.9376496645504584,1.1157028520007461,0.27846208194755073,19.0,25,,,0.9902293474260673,27
total_excluding_high_leverage,CMKLR1,0.3225137679375445,0.28335204842541367,-0.27054888528270127,0.9155764211577903,1.138208704435886,0.2691826921522411,19.0,25,,,0.9902293474260673,28
total_excluding_high_leverage,DCBLD2,0.3105456083173692,0.25244343848310263,-0.2178245808052972,0.8389157974400356,1.2301591603386264,0.23365185696815155,19.0,25,,,0.9902293474260673,29
total_excluding_high_leverage,APLNR,0.2972622859676173,0.3024179904652024,-0.3357058425618601,0.9302304144970946,0.9829517268808835,0.3379832926260026,19.0,25,,,0.9902293474260673,30
total_excluding_high_leverage,ACVR1B,0.2967781928512933,0.25889323735378966,-0.24509158045381624,0.8386479661564028,1.1463342800481577,0.26588936292104903,19.0,25,,,0.9902293474260673,31
total_excluding_high_leverage,PTGER2,0.2921380124338954,0.24192844046375236,-0.21422403290221564,0.7985000577700065,1.2075389395058158,0.24204222710424442,19.0,25,,,0.9902293474260673,32
total_excluding_high_leverage,GPC3,0.28633635203494984,0.29034724159682807,-0.32136740875829867,0.8940401128281983,0.9861858871473362,0.3364349004651769,19.0,25,,,0.9902293474260673,33
total_excluding_high_leverage,RIPK2,0.2833877397707809,0.25824575170170205,-0.25712683048962515,0.823902310031187,1.097356831248555,0.2861986782625411,19.0,25,,,0.9902293474260673,34
total_excluding_high_leverage,MSR1,0.28112087159981464,0.2600271488015511,-0.26312220564102856,0.8253639488406579,1.081121232515463,0.29317515710982256,19.0,25,,,0.9902293474260673,35
total_excluding_high_leverage,GPR183,0.277555112536564,0.28607493069351336,-0.3212065987681361,0.8763168238412642,0.9702182287126827,0.34412761270890924,19.0,25,,,0.9902293474260673,36
total_excluding_high_leverage,HIF1A,0.26763542569817544,0.2899613188895832,-0.3392605895856673,0.8745314409820182,0.923003891426258,0.36757876975993486,19.0,25,,,0.9902293474260673,37
total_excluding_high_leverage,CDKN1A,0.25860824363028834,0.24501025964876919,-0.25420412339139975,0.7714206106519764,1.055499651324856,0.304434185486613,19.0,25,,,0.9902293474260673,38
total_excluding_high_leverage,TNFRSF1B,0.250166935368432,0.18920943327131817,-0.14585295978939206,0.646186830526256,1.3221694660947658,0.20180888753840123,19.0,25,,,0.9902293474260673,39
total_excluding_high_leverage,CYBB,0.24831656037698008,0.2197086120091466,-0.2115388495188159,0.708171970272776,1.1302085890317422,0.27245462886424243,19.0,25,,,0.9902293474260673,40
total_excluding_high_leverage,MET,0.2463524073273041,0.27429669249531363,-0.32775716811001376,0.820461982764622,0.898123871222082,0.38036016519479376,19.0,25,,,0.9902293474260673,41
total_excluding_high_leverage,TIMP1,0.24138904911748243,0.3297709080270139,-0.4488293938271127,0.9316074920620776,0.731990127818396,0.4731077484570717,19.0,25,,,0.9902293474260673,42
total_excluding_high_leverage,ABCA1,0.238538523937128,0.30355925010404916,-0.3968182884687809,0.8738953363430368,0.7858054856024502,0.44167165855295876,19.0,25,,,0.9902293474260673,43
total_excluding_high_leverage,STAB1,0.23183904671155622,0.2126940916669,-0.21333480337778157,0.677012896800894,1.0900116918839433,0.28933976388616633,19.0,25,,,0.9902293474260673,44
total_excluding_high_leverage,SELL,0.2252518113274429,0.2083250498837762,-0.21077752921510198,0.6612811518699878,1.0812516855419456,0.2931186136320939,19.0,25,,,0.9902293474260673,45
total_excluding_high_leverage,SELE,0.2242431586644291,0.19177724007526864,-0.1771512179011365,0.6256375352299947,1.1692897372827884,0.25674755472502914,19.0,25,,,0.9902293474260673,46
total_excluding_high_leverage,MMP14,0.2190195850567943,0.2535831954298499,-0.3117361427715931,0.7497753128851817,0.8636991291380066,0.39852562440581873,19.0,25,,,0.9902293474260673,47
total_excluding_high_leverage,NPFFR2,0.21785648229169433,0.27583784189186533,-0.3594787559040431,0.7951917204874317,0.7897991109468547,0.43939130858141295,19.0,25,,,0.9902293474260673,48
total_excluding_high_leverage,IL4R,0.21467398012596853,0.23798716158955008,-0.28343887372130605,0.712786833973243,0.9020401717980521,0.3783289161958121,19.0,25,,,0.9902293474260673,49
total_excluding_high_leverage,ADM,0.20670015317742288,0.25736221475728566,-0.3319651530053612,0.7453654593602069,0.803148797007201,0.4318218550681565,19.0,25,,,0.9902293474260673,50
total_excluding_high_leverage,PSEN1,0.20407923502946293,0.2337526542799403,-0.2851706931602307,0.6933291632191566,0.873056332378837,0.393532848792317,19.0,25,,,0.9902293474260673,51
total_excluding_high_leverage,CLEC5A,0.2007195366362663,0.22762340360965722,-0.2757017224650269,0.6771407957375595,0.8818053568009757,0.38890176838263224,19.0,25,,,0.9902293474260673,52
total_excluding_high_leverage,CX3CL1,0.19973488114733554,0.2824114096464607,-0.3913589924820525,0.7908287547767235,0.7072479167799044,0.48799717524685726,19.0,25,,,0.9902293474260673,53
total_excluding_high_leverage,GPR132,0.19726218776626456,0.36783033090045586,-0.5726155427493406,0.9671399182818697,0.536285812220441,0.5979845186917971,19.0,25,,,0.9902293474260673,54
total_excluding_high_leverage,IL15RA,0.18666157648200102,0.3686863290242226,-0.5850077786971762,0.9583309316611782,0.5062883046844338,0.6184786017106529,19.0,25,,,0.9902293474260673,55
total_excluding_high_leverage,SERPINE1,0.18254685288057448,0.29913843262403106,-0.44355708219950807,0.808650787960657,0.6102420584318784,0.5489316982866557,19.0,25,,,0.9902293474260673,56
total_excluding_high_leverage,IL6,0.18239795252348848,0.28255249918756276,-0.40899122490925155,0.7737871299562284,0.6455365040052605,0.5262993796356774,19.0,25,,,0.9902293474260673,57
total_excluding_high_leverage,EBI3,0.17830251022688975,0.27258121008223024,-0.39221651925493023,0.7488215397087097,0.6541261966409967,0.5208701411038766,19.0,25,,,0.9902293474260673,58
total_excluding_high_leverage,TPBG,0.17561277645117024,0.26014843609630034,-0.36888415801507723,0.7201097109174177,0.6750483650271218,0.5077774220897251,19.0,25,,,0.9902293474260673,59
total_excluding_high_leverage,NMI,0.1728962704125059,0.2536729873378747,-0.35804739403926855,0.7038399348642803,0.6815714681603846,0.5037338376287215,19.0,25,,,0.9902293474260673,60
total_excluding_high_leverage,GABBR1,0.17232374325158567,0.22496689075690895,-0.2985373705480607,0.643184857051232,0.7659960213336123,0.45309060304733206,19.0,25,,,0.9902293474260673,61
total_excluding_high_leverage,ICAM1,0.17094889730439733,0.23904350398209376,-0.32937490658016233,0.671272701188957,0.715137179871672,0.4832200819619441,19.0,25,,,0.9902293474260673,62
total_excluding_high_leverage,OSMR,0.17092556409271037,0.2093876877918331,-0.2673279031525237,0.6091790313379444,0.8163114359552955,0.42443891275550993,19.0,25,,,0.9902293474260673,63
total_excluding_high_leverage,CSF1,0.16498273130404503,0.23752412029916012,-0.33216096598425904,0.6621264285923492,0.6945935894689361,0.4957168006869632,19.0,25,,,0.9902293474260673,64
total_excluding_high_leverage,BST2,0.16422912511776333,0.24969503800932474,-0.3583885957021389,0.6868468459376655,0.6577188174305261,0.5186086485029456,19.0,25,,,0.9902293474260673,65
total_excluding_high_leverage,TLR3,0.1641644956686301,0.30841788219019056,-0.48136155056509256,0.8096905419023528,0.5322794336788668,0.600702312617566,19.0,25,,,0.9902293474260673,66
total_excluding_high_leverage,NFKBIA,0.16205725621775421,0.4133956808931138,-0.7031898478800153,1.0273043603155236,0.3920148751134514,0.6994096474114542,19.0,25,,,0.9902293474260673,67
total_excluding_high_leverage,LYN,0.1609170916591792,0.29296570768531344,-0.45226718164292157,0.77410136496128,0.5492693767149939,0.5892186158720432,19.0,25,,,0.9902293474260673,68
total_excluding_high_leverage,KLF6,0.15287858931043108,0.264538793846942,-0.40080746953536717,0.7065646481562293,0.5779061251745339,0.570113947501736,19.0,25,,,0.9902293474260673,69
total_excluding_high_leverage,IL1B,0.15051277114333267,0.2700737298360893,-0.4147580418673608,0.7157835841540261,0.5573025234060363,0.5838272600615741,19.0,25,,,0.9902293474260673,70
total_excluding_high_leverage,NDP,0.14927814609880774,0.17023482571996787,-0.20702743903108345,0.5055837312286989,0.8768954617098539,0.39149627216744387,19.0,25,,,0.9902293474260673,71
total_excluding_high_leverage,OSM,0.14810742557300174,0.28809213482151963,-0.4548763424942672,0.7510911936402707,0.5140974281188136,0.6131115468111881,19.0,25,,,0.9902293474260673,72
total_excluding_high_leverage,F3,0.14053036528672436,0.2790676132230388,-0.44356486199539735,0.7246255925688461,0.5035710294852755,0.6203513222719867,19.0,25,,,0.9902293474260673,73
total_excluding_high_leverage,ADRM1,0.13840149792387169,0.2892992132711631,-0.4671087143740589,0.7439117102218022,0.4784026073176582,0.6378224082893416,19.0,25,,,0.9902293474260673,74
total_excluding_high_leverage,LY6E,0.13737066001614506,0.2417072309428293,-0.36852838847160985,0.6432697085039,0.5683349210542946,0.5764636835423734,19.0,25,,,0.9902293474260673,75
total_excluding_high_leverage,RASGRP1,0.12456069256052626,0.24562028334214,-0.3895284687251459,0.6386498538461984,0.5071270615994601,0.6179010779218702,19.0,25,,,0.9902293474260673,76
total_excluding_high_leverage,RGS16,0.12194316782654395,0.24958334853878567,-0.4004407842448959,0.6443271198979837,0.4885869531780634,0.630725773482961,19.0,25,,,0.9902293474260673,77
total_excluding_high_leverage,ITGA5,0.11928906240260524,0.26369891860903005,-0.4326391173675414,0.6712172421727519,0.4523684171017315,0.6561260270065412,19.0,25,,,0.9902293474260673,78
total_excluding_high_leverage,SCN1B,0.11870160268768096,0.2024420618516731,-0.3050145023918762,0.5424177077672382,0.5863485167161171,0.5645431479513683,19.0,25,,,0.9902293474260673,79
total_excluding_high_leverage,LIF,0.11784279217898808,0.22509577616207588,-0.3532880818739348,0.5889736662319109,0.5235228940686014,0.6066633654197653,19.0,25,,,0.9902293474260673,80
total_excluding_high_leverage,RHOG,0.10139808424596959,0.2528499816316316,-0.42782300946572277,0.630619177957662,0.40102073012484124,0.6928789180830475,19.0,25,,,0.9902293474260673,81
total_excluding_high_leverage,SEMA4D,0.10076001327709713,0.402360557001746,-0.7413903110726643,0.9429103376268586,0.25042219353687767,0.8049487872991569,19.0,25,,,0.9902293474260673,82
total_excluding_high_leverage,ICOSLG,0.09992146236508856,0.30894834971294316,-0.5467148651538376,0.7465577898840148,0.3234244897502439,0.7499065011617511,19.0,25,,,0.9902293474260673,83
total_excluding_high_leverage,PDPN,0.09676175297399836,0.29646714259996176,-0.5237511078294063,0.717274613777403,0.3263827219617519,0.7477025693013641,19.0,25,,,0.9902293474260673,84
total_excluding_high_leverage,PTAFR,0.09670837736990752,0.22468209737822117,-0.37355665703760915,0.5669734117774242,0.4304231556424915,0.6717307207907026,19.0,25,,,0.9902293474260673,85
total_excluding_high_leverage,P2RX7,0.09315945040999749,0.3127854511276068,-0.5615080226690237,0.7478269234890187,0.2978381829274767,0.7690589787170503,19.0,25,,,0.9902293474260673,86
total_excluding_high_leverage,AHR,0.08785315521998889,0.19309616265924573,-0.3163017580397431,0.49200806847972084,0.4549710051722892,0.6542859247761055,19.0,25,,,0.9902293474260673,87
total_excluding_high_leverage,LCP2,0.08674638856673192,0.25745237391363773,-0.4521076228990223,0.6256004000324861,0.3369414981422193,0.7398543844328604,19.0,25,,,0.9902293474260673,88
total_excluding_high_leverage,FZD5,0.08117264202167145,0.3313875942308863,-0.6124295640360586,0.7747748480794014,0.24494773924794652,0.8091229419713121,19.0,25,,,0.9902293474260673,89
total_excluding_high_leverage,SCARF1,0.07978469920353749,0.31442106382674995,-0.5783061505984859,0.7378755490055608,0.2537511266977326,0.8024134722799732,19.0,25,,,0.9902293474260673,90
total_excluding_high_leverage,RAF1,0.06446683465690303,0.2575717445142247,-0.4746370223472688,0.6035706916610749,0.2502869046388851,0.8050518704002485,19.0,25,,,0.9902293474260673,91
total_excluding_high_leverage,PCDH7,0.06333282733105618,0.2684769064646288,-0.49859579595252923,0.6252614506146416,0.2358967412320066,0.816036968111891,19.0,25,,,0.9902293474260673,92
total_excluding_high_leverage,RNF144B,0.0563115712688625,0.2489410836783527,-0.4647281050003899,0.577351247538115,0.22620441124784585,0.8234580894058636,19.0,25,,,0.9902293474260673,93
total_excluding_high_leverage,ABI1,0.04563440097360595,0.31362039513202483,-0.6107806299907461,0.702049431937958,0.14550839703647217,0.8858420692413717,19.0,25,,,0.9902293474260673,94
total_excluding_high_leverage,EIF2AK2,0.03950413981260247,0.23554656684474923,-0.45350049052674146,0.5325087701519464,0.16771265377278877,0.8685815927473759,19.0,25,,,0.9902293474260673,95
total_excluding_high_leverage,ITGB3,0.03697911776691165,0.3292752359514877,-0.6522018716005086,0.7261601071343319,0.11230458209241038,0.9117599289725702,19.0,25,,,0.9902293474260673,96
total_excluding_high_leverage,PTPRE,0.03468894486347901,0.2727022406848678,-0.536083404580981,0.6054612943079389,0.1272044731879018,0.9001151721792557,19.0,25,,,0.9902293474260673,97
total_excluding_high_leverage,EMP3,0.033760361070880235,0.19968357311156495,-0.3841821607218162,0.45170288286357674,0.1690692957102587,0.8675291052798607,19.0,25,,,0.9902293474260673,98
total_excluding_high_leverage,KCNMB2,0.031308811314030766,0.2997073695554715,-0.5959859224489978,0.6586035450770593,0.10446460279060958,0.9178955390006059,19.0,25,,,0.9902293474260673,99
total_excluding_high_leverage,SGMS2,0.030792426480044818,0.2888911630545416,-0.5738637268990905,0.63544857985918,0.10658832950951608,0.916232960360206,19.0,25,,,0.9902293474260673,100
total_excluding_high_leverage,HBEGF,0.030107145444620335,0.2722214818350318,-0.5396589641627633,0.599873255052004,0.11059797794674221,0.9130950564304394,19.0,25,,,0.9902293474260673,101
total_excluding_high_leverage,TAPBP,0.021886416657479656,0.2732731920312613,-0.5500809476888787,0.5938537810038381,0.08008987817208188,0.9370033482943152,19.0,25,,,0.9902293474260673,102
total_excluding_high_leverage,TACR3,0.015117126449362759,0.23901837684491048,-0.4851540857326539,0.5153883386313795,0.06324671202654707,0.9502306958739779,19.0,25,,,0.9902293474260673,103
total_excluding_high_leverage,BTG2,0.014877655474395294,0.310604755103163,-0.6352255683701125,0.6649808793189032,0.04789899455806428,0.9622966522857219,19.0,25,,,0.9902293474260673,104
total_excluding_high_leverage,AQP9,0.007347260888798293,0.27781969294438963,-0.5741360392321267,0.5888305610097234,0.02644614861866172,0.9791772809843011,19.0,25,,,0.9902293474260673,105
total_excluding_high_leverage,ADORA2B,0.00456359763981851,0.22405559763244173,-0.4643901577297011,0.4735173530093381,0.020368148299088652,0.9839620730752694,19.0,25,,,0.9902293474260673,106
total_excluding_high_leverage,CHST2,0.0015924125024931388,0.23101650111548858,-0.48193068129745775,0.48511550630244404,0.006893068221551274,0.9945720324017175,19.0,25,,,0.9945720324017175,107
total_excluding_high_leverage,SRI,-0.007617759400781762,0.27661176389889214,-0.5865728349734622,0.5713373161718986,-0.027539535171635814,0.9783166133822682,19.0,25,,,0.9902293474260673,108
total_excluding_high_leverage,IL18R1,-0.00787244267181716,0.32406800286481197,-0.6861545679319145,0.6704096825882802,-0.024292563913201958,0.9808725672744905,19.0,25,,,0.9902293474260673,109
total_excluding_high_leverage,CD55,-0.01003874731985046,0.2292700204709749,-0.4899064151202758,0.4698289204805749,-0.04378569557078809,0.9655321263020717,19.0,25,,,0.9902293474260673,110
total_excluding_high_leverage,GNAI3,-0.013997973064964779,0.30347224818382545,-0.6491726883590657,0.6211767422291362,-0.04612604002091696,0.9636911591793988,19.0,25,,,0.9902293474260673,111
total_excluding_high_leverage,CXCL8,-0.01835291143010739,0.31059394131275886,-0.6684335017511801,0.6317276788909653,-0.05908972774078215,0.9534977114142984,19.0,25,,,0.9902293474260673,112
total_excluding_high_leverage,INHBA,-0.023288303233952996,0.3041873868163868,-0.6599598208882416,0.6133832144203355,-0.07655906932133992,0.9397747548272992,19.0,25,,,0.9902293474260673,113
total_excluding_high_leverage,IL15,-0.03104299769371833,0.26519497379795953,-0.5861024569610167,0.5240164615735801,-0.11705726262130682,0.9080431959860223,19.0,25,,,0.9902293474260673,114
total_excluding_high_leverage,LDLR,-0.03129985264065862,0.3190996304429946,-0.6991830549106336,0.6365833496293164,-0.09808802535185063,0.9228898009354595,19.0,25,,,0.9902293474260673,115
