contrast,multiplicity_family,gene_symbol,case_group,control_group,n_case_donors,n_control_donors,mean_difference,cliff_delta,mannwhitney_pvalue,covariate_adjusted_case_beta,covariate_adjusted_case_pvalue_t,covariate_adjusted_residual_df,covariate_adjusted_estimable,mannwhitney_padj_within_contrast_158,mannwhitney_padj_global_790,adjusted_padj_within_contrast_158,adjusted_padj_global_estimable_contrasts
advanced_DME_vs_diabetes,exploratory_contrast_family,HIF1A,NPDR + DME;PDR + DME,Diabetic,7,10,0.010547726066984175,0.05714285714285714,0.8867749897161661,0.5830599723952261,0.3918225488348277,11.0,True,0.9596606053092755,0.9947116595316041,0.7458790688662985,0.8700822290360481
advanced_DME_vs_diabetes,exploratory_contrast_family,HPN,NPDR + DME;PDR + DME,Diabetic,7,10,0.16829283003136242,0.34285714285714286,0.269847799259564,1.1784194088562705,0.26750709038941256,11.0,True,0.5199506375976964,0.7778142435182146,0.6633024776819173,0.8087528660632547
advanced_DME_vs_diabetes,exploratory_contrast_family,HRH1,NPDR + DME;PDR + DME,Diabetic,7,10,0.07223490696885704,0.2,0.5361990950226244,0.5245678413698524,0.5345962549344176,11.0,True,0.7431531316980233,0.911976911976912,0.8036444582359715,0.9070101787504123
advanced_DME_vs_diabetes,exploratory_contrast_family,ICAM1,NPDR + DME;PDR + DME,Diabetic,7,10,0.9524925813398837,0.45714285714285713,0.13307280954339779,0.5129108478718608,0.48371702594422283,11.0,True,0.3822818892337609,0.5873045784317557,0.8036444582359715,0.9070101787504123
advanced_DME_vs_diabetes,exploratory_contrast_family,ICOSLG,NPDR + DME;PDR + DME,Diabetic,7,10,0.2250996383130371,0.5714285714285714,0.05552133242422034,0.763022710597004,0.4736385304472017,11.0,True,0.23463721859385936,0.49843014335379626,0.8036444582359715,0.9070101787504123
advanced_DME_vs_diabetes,exploratory_contrast_family,IFITM1,NPDR + DME;PDR + DME,Diabetic,7,10,0.31684411519663636,0.45714285714285713,0.13307280954339779,-0.09075681575289754,0.9117891787027159,11.0,True,0.3822818892337609,0.5873045784317557,0.9354720145131761,0.9582884051110584
advanced_DME_vs_diabetes,exploratory_contrast_family,IFNAR1,NPDR + DME;PDR + DME,Diabetic,7,10,-0.020596013592999896,-0.14285714285714285,0.6690662278897572,-0.5095703214925971,0.7006015304789293,11.0,True,0.8323816063510366,0.9808110964180328,0.8581010993462854,0.9323033025480405
advanced_DME_vs_diabetes,exploratory_contrast_family,IFNGR2,NPDR + DME;PDR + DME,Diabetic,7,10,0.19522480481178572,0.5428571428571428,0.0702385849444673,1.3506266530121567,0.4198388347984421,11.0,True,0.2642308671720437,0.5335430971743189,0.7766627520320044,0.8912240517785405
advanced_DME_vs_diabetes,exploratory_contrast_family,IL10RA,NPDR + DME;PDR + DME,Diabetic,7,10,0.6277995731802566,0.7142857142857143,0.013574660633484163,1.5213789278619927,0.04145713084194084,11.0,True,0.10213316095669038,0.3063994828700711,0.41911547391485104,0.575090483691549
advanced_DME_vs_diabetes,exploratory_contrast_family,IL15,NPDR + DME;PDR + DME,Diabetic,7,10,0.2596693446430307,0.4857142857142857,0.10880296174413821,0.7883241363416333,0.45231968716598003,11.0,True,0.35083403990967016,0.5873045784317557,0.7946526432319525,0.9070101787504123
advanced_DME_vs_diabetes,exploratory_contrast_family,IL15RA,NPDR + DME;PDR + DME,Diabetic,7,10,-0.05570703687958109,-0.3142857142857143,0.31478815302344715,-0.3367340525281599,0.6930985320773329,11.0,True,0.540614436714181,0.837315289186947,0.8581010993462854,0.9323033025480405
advanced_DME_vs_diabetes,exploratory_contrast_family,IL18,NPDR + DME;PDR + DME,Diabetic,7,10,-0.18555863821521434,-0.17142857142857143,0.6008844097079391,-0.8452945384379846,0.14213009789408848,11.0,True,0.7718677783240193,0.911976911976912,0.5222454759829298,0.6971451923386685
advanced_DME_vs_diabetes,exploratory_contrast_family,IL18R1,NPDR + DME;PDR + DME,Diabetic,7,10,0.01230172995406853,-0.08571428571428572,0.8125257095845331,0.6930078243188333,0.49849045145925897,11.0,True,0.9302830587996828,0.9808110964180328,0.8036444582359715,0.9070101787504123
advanced_DME_vs_diabetes,exploratory_contrast_family,IL1B,NPDR + DME;PDR + DME,Diabetic,7,10,0.4668789317855701,0.8571428571428571,0.00195392842451666,1.150332352320484,0.16022081311497977,11.0,True,0.05416152474976004,0.20310571781160017,0.5503236624384088,0.7356510823381719
advanced_DME_vs_diabetes,exploratory_contrast_family,IL1R1,NPDR + DME;PDR + DME,Diabetic,7,10,0.3773390201492144,0.5142857142857142,0.08782394076511724,0.5843468698924845,0.3647373029551838,11.0,True,0.3083596142419672,0.5743633632718074,0.7188506227502273,0.8511687092718431
advanced_DME_vs_diabetes,exploratory_contrast_family,IL4R,NPDR + DME;PDR + DME,Diabetic,7,10,0.28993710053472266,0.3142857142857143,0.31478815302344715,0.5396650458292349,0.46878284727585806,11.0,True,0.540614436714181,0.837315289186947,0.8036444582359715,0.9070101787504123
advanced_DME_vs_diabetes,exploratory_contrast_family,IL6,NPDR + DME;PDR + DME,Diabetic,7,10,0.4704642088843992,0.5714285714285714,0.05643173611751048,1.0087777215981635,0.35528669507311617,11.0,True,0.23463721859385936,0.49873737373737376,0.7188506227502273,0.8507057883324464
advanced_DME_vs_diabetes,exploratory_contrast_family,INHBA,NPDR + DME;PDR + DME,Diabetic,7,10,0.22728558086765172,0.22857142857142856,0.4747017688194159,0.10221606461330998,0.8543779892542158,11.0,True,0.7075743346553557,0.911976911976912,0.9100166841202678,0.9441100392765982
advanced_DME_vs_diabetes,exploratory_contrast_family,IRAK2,NPDR + DME;PDR + DME,Diabetic,7,10,0.16813620976801325,0.2571428571428571,0.41731797614150556,0.3528332122822344,0.7566517865961754,11.0,True,0.6401576721393969,0.8862397880424446,0.8873146590478012,0.9431803136389127
advanced_DME_vs_diabetes,exploratory_contrast_family,IRF1,NPDR + DME;PDR + DME,Diabetic,7,10,0.16514566792650376,0.2,0.5361990950226244,0.1422263222884569,0.863939889987596,11.0,True,0.7431531316980233,0.911976911976912,0.9100166841202678,0.9457448218339966
advanced_DME_vs_diabetes,exploratory_contrast_family,IRF7,NPDR + DME;PDR + DME,Diabetic,7,10,0.038945033081204006,0.14285714285714285,0.6690662278897572,-0.14507467153470313,0.861910303820435,11.0,True,0.8323816063510366,0.9808110964180328,0.9100166841202678,0.9457071389140884
advanced_DME_vs_diabetes,exploratory_contrast_family,ITGA5,NPDR + DME;PDR + DME,Diabetic,7,10,0.21723263717836128,0.37142857142857144,0.2295351707116413,0.727449984917894,0.3018814896359401,11.0,True,0.4835540929658577,0.7651172357054711,0.6904371694774448,0.8261972870713243
advanced_DME_vs_diabetes,exploratory_contrast_family,ITGB3,NPDR + DME;PDR + DME,Diabetic,7,10,-0.06593380454463238,-0.05714285714285714,0.8867749897161661,-0.2415023082140783,0.7884595666649921,11.0,True,0.9596606053092755,0.9947116595316041,0.8986631735925309,0.9431803136389127
advanced_DME_vs_diabetes,exploratory_contrast_family,ITGB8,NPDR + DME;PDR + DME,Diabetic,7,10,0.3144855489825398,0.37142857142857144,0.2295351707116413,1.6990347853950216,0.07050449397202754,11.0,True,0.4835540929658577,0.7651172357054711,0.445588401903214,0.6041886707561256
advanced_DME_vs_diabetes,exploratory_contrast_family,KCNA3,NPDR + DME;PDR + DME,Diabetic,7,10,-0.01939892747625871,0.0,1.0,0.8224233820159011,0.2053674851151086,11.0,True,1.0,1.0,0.62400120477283,0.8055302729177461
advanced_DME_vs_diabetes,exploratory_contrast_family,KCNJ2,NPDR + DME;PDR + DME,Diabetic,7,10,-0.1876635314393731,-0.3142857142857143,0.31478815302344715,-0.11886457638092361,0.788508258167025,11.0,True,0.540614436714181,0.837315289186947,0.8986631735925309,0.9431803136389127
advanced_DME_vs_diabetes,exploratory_contrast_family,KCNMB2,NPDR + DME;PDR + DME,Diabetic,7,10,-0.03398447598724397,-0.02857142857142857,0.9622583299053886,-0.16895843102784217,0.8201750326901205,11.0,True,0.9937046805558915,1.0,0.8999142719794377,0.94336419697225
advanced_DME_vs_diabetes,exploratory_contrast_family,KIF1B,NPDR + DME;PDR + DME,Diabetic,7,10,-0.0832682897910626,-0.4,0.19323323735088443,-1.5633730849256167,0.0820432156310654,11.0,True,0.4556843507677573,0.7034758410469986,0.4750666819833252,0.6309365704202091
advanced_DME_vs_diabetes,exploratory_contrast_family,KLF6,NPDR + DME;PDR + DME,Diabetic,7,10,0.16159474347768654,0.34285714285714286,0.269847799259564,0.6818075967936899,0.35029587622026004,11.0,True,0.5199506375976964,0.7778142435182146,0.7187889408155985,0.849160954808379
advanced_DME_vs_diabetes,exploratory_contrast_family,LAMP3,NPDR + DME;PDR + DME,Diabetic,7,10,0.04461291074713425,0.11428571428571428,0.7396133278486219,0.06961016408438768,0.9077283764771492,11.0,True,0.8920527160311623,0.9808110964180328,0.9354720145131761,0.9582700455460328
advanced_DME_vs_diabetes,exploratory_contrast_family,LCP2,NPDR + DME;PDR + DME,Diabetic,7,10,0.14268817071825501,0.17142857142857143,0.6008844097079391,0.5155300793115615,0.3771642573311127,11.0,True,0.7718677783240193,0.911976911976912,0.7267311299794611,0.8594993171872471
advanced_DME_vs_diabetes,exploratory_contrast_family,LDLR,NPDR + DME;PDR + DME,Diabetic,7,10,-0.3359716799659891,-0.17142857142857143,0.6008844097079391,-0.2502007344467386,0.6624128293422573,11.0,True,0.7718677783240193,0.911976911976912,0.8581010993462854,0.929381772996572
advanced_DME_vs_diabetes,exploratory_contrast_family,LIF,NPDR + DME;PDR + DME,Diabetic,7,10,1.0417372140524939,0.6857142857142857,0.01851090086384204,0.8251733115977609,0.24127001409693105,11.0,True,0.10832304949952008,0.33169728821902733,0.6633024776819173,0.8087528660632547
advanced_DME_vs_diabetes,exploratory_contrast_family,LPAR1,NPDR + DME;PDR + DME,Diabetic,7,10,0.12758432410742904,0.17142857142857143,0.6008844097079391,0.32500105802323015,0.6614701888037632,11.0,True,0.7718677783240193,0.911976911976912,0.8581010993462854,0.929381772996572
advanced_DME_vs_diabetes,exploratory_contrast_family,LY6E,NPDR + DME;PDR + DME,Diabetic,7,10,0.1284896656659682,0.05714285714285714,0.8867749897161661,0.6993217521085042,0.3685246863466355,11.0,True,0.9596606053092755,0.9947116595316041,0.7188506227502273,0.8521009820892937
advanced_DME_vs_diabetes,exploratory_contrast_family,LYN,NPDR + DME;PDR + DME,Diabetic,7,10,0.36911396486817205,0.7142857142857143,0.013574660633484163,1.2333831265887092,0.06218120367711757,11.0,True,0.10213316095669038,0.3063994828700711,0.445588401903214,0.6009793970704003
advanced_DME_vs_diabetes,exploratory_contrast_family,MEFV,NPDR + DME;PDR + DME,Diabetic,7,10,0.05918138278032087,0.2,0.5361990950226244,-0.28816491329935695,0.6966038233280316,11.0,True,0.7431531316980233,0.911976911976912,0.8581010993462854,0.9323033025480405
advanced_DME_vs_diabetes,exploratory_contrast_family,MET,NPDR + DME;PDR + DME,Diabetic,7,10,0.2119205995346798,0.4857142857142857,0.10880296174413821,1.595195748025075,0.0029277782730666173,11.0,True,0.35083403990967016,0.5873045784317557,0.11564724178613138,0.26440489296355363
advanced_DME_vs_diabetes,exploratory_contrast_family,MMP14,NPDR + DME;PDR + DME,Diabetic,7,10,0.3288417428600896,0.42857142857142855,0.16125051419169067,0.5565382713237559,0.32087327678488414,11.0,True,0.42462635403811877,0.6596787307447206,0.7041385796112736,0.8356809516265664
advanced_DME_vs_diabetes,exploratory_contrast_family,MSR1,NPDR + DME;PDR + DME,Diabetic,7,10,0.2692161960689905,0.3142857142857143,0.31478815302344715,1.1366739101858085,0.032329719485260935,11.0,True,0.540614436714181,0.837315289186947,0.41911547391485104,0.5590998815029221
advanced_DME_vs_diabetes,exploratory_contrast_family,MXD1,NPDR + DME;PDR + DME,Diabetic,7,10,0.026562633369057842,0.08571428571428572,0.8125257095845331,-0.06494002702591883,0.9266795541641246,11.0,True,0.9302830587996828,0.9808110964180328,0.9385600612687929,0.9632590102495505
advanced_DME_vs_diabetes,exploratory_contrast_family,MYC,NPDR + DME;PDR + DME,Diabetic,7,10,-0.011346673336192659,-0.08571428571428572,0.8125257095845331,0.4555190546689543,0.51479701614056,11.0,True,0.9302830587996828,0.9808110964180328,0.8036444582359715,0.9070101787504123
advanced_DME_vs_diabetes,exploratory_contrast_family,NAMPT,NPDR + DME;PDR + DME,Diabetic,7,10,-0.08124850013332718,-0.2,0.5361990950226244,-0.5080682217812335,0.5827447845409943,11.0,True,0.7431531316980233,0.911976911976912,0.8342789477571654,0.920736759574771
advanced_DME_vs_diabetes,exploratory_contrast_family,NDP,NPDR + DME;PDR + DME,Diabetic,7,10,0.30782819085596547,0.4,0.19323323735088443,1.1459122482103872,0.005950176196386474,11.0,True,0.4556843507677573,0.7034758410469986,0.17745589459795486,0.2820383517087189
advanced_DME_vs_diabetes,exploratory_contrast_family,NFKB1,NPDR + DME;PDR + DME,Diabetic,7,10,0.05297006112501901,0.3142857142857143,0.31478815302344715,0.61793038802938,0.23407850533486718,11.0,True,0.540614436714181,0.837315289186947,0.6633024776819173,0.8087528660632547
advanced_DME_vs_diabetes,exploratory_contrast_family,NFKBIA,NPDR + DME;PDR + DME,Diabetic,7,10,0.15394094822332072,0.37142857142857144,0.2295351707116413,1.5033418780362544,0.04329972724629518,11.0,True,0.4835540929658577,0.7651172357054711,0.41911547391485104,0.575090483691549
advanced_DME_vs_diabetes,exploratory_contrast_family,NLRP3,NPDR + DME;PDR + DME,Diabetic,7,10,0.22968576945741814,0.4,0.19323323735088443,1.2259158172380655,0.17100177711420372,11.0,True,0.4556843507677573,0.7034758410469986,0.563148651188549,0.7578822969266453
advanced_DME_vs_diabetes,exploratory_contrast_family,NMI,NPDR + DME;PDR + DME,Diabetic,7,10,0.2852011594553723,0.5428571428571428,0.0702385849444673,0.9676381625372609,0.13385740904783447,11.0,True,0.2642308671720437,0.5335430971743189,0.5222454759829298,0.6971451923386685
advanced_DME_vs_diabetes,exploratory_contrast_family,NMUR1,NPDR + DME;PDR + DME,Diabetic,7,10,-0.40214512999485397,-0.45714285714285713,0.13307280954339779,-1.3037378137169577,0.09735294084579744,11.0,True,0.3822818892337609,0.5873045784317557,0.4926941800770089,0.64433928787539
advanced_DME_vs_diabetes,exploratory_contrast_family,NOD2,NPDR + DME;PDR + DME,Diabetic,7,10,0.3395056967984166,0.6,0.043089263677498976,0.8986100513861385,0.14001498047674718,11.0,True,0.19451724745842397,0.43089263677498973,0.5222454759829298,0.6971451923386685
advanced_DME_vs_diabetes,exploratory_contrast_family,NPFFR2,NPDR + DME;PDR + DME,Diabetic,7,10,0.0782164236453769,-0.14285714285714285,0.6690662278897572,-0.2231347497485613,0.8451673347274475,11.0,True,0.8323816063510366,0.9808110964180328,0.909816251306993,0.94336419697225
advanced_DME_vs_diabetes,exploratory_contrast_family,OLR1,NPDR + DME;PDR + DME,Diabetic,7,10,1.2359342779105478,0.8285714285714286,0.0030851501439736733,1.756267644921432,0.04037525457465223,11.0,True,0.05416152474976004,0.20310571781160017,0.41911547391485104,0.575090483691549
advanced_DME_vs_diabetes,exploratory_contrast_family,OPRK1,NPDR + DME;PDR + DME,Diabetic,7,10,0.8292430431205451,0.9428571428571428,0.00041135335252982314,1.4985223637072995,0.002059185253571976,11.0,True,0.03249691484985603,0.16248457424928014,0.10845042335479074,0.2440134525482792
advanced_DME_vs_diabetes,exploratory_contrast_family,OSM,NPDR + DME;PDR + DME,Diabetic,7,10,0.32641749762152944,0.7142857142857143,0.013574660633484163,1.15218114571357,0.09769231393615349,11.0,True,0.10213316095669038,0.3063994828700711,0.4926941800770089,0.64433928787539
advanced_DME_vs_diabetes,exploratory_contrast_family,OSMR,NPDR + DME;PDR + DME,Diabetic,7,10,0.7936976522050343,0.6,0.043089263677498976,0.5725603912710402,0.30723768434343246,11.0,True,0.19451724745842397,0.43089263677498973,0.6904371694774448,0.8261972870713243
advanced_DME_vs_diabetes,exploratory_contrast_family,P2RX4,NPDR + DME;PDR + DME,Diabetic,7,10,0.2114733138608611,0.6,0.043089263677498976,1.9199002853402602,0.006738831440428666,11.0,True,0.19451724745842397,0.43089263677498973,0.17745589459795486,0.2903823729784716
advanced_DME_vs_diabetes,exploratory_contrast_family,P2RX7,NPDR + DME;PDR + DME,Diabetic,7,10,0.089384244072507,0.2,0.5361990950226244,0.6347008708135775,0.3445457006232342,11.0,True,0.7431531316980233,0.911976911976912,0.7162923776114606,0.8461899590435906
advanced_DME_vs_diabetes,exploratory_contrast_family,P2RY2,NPDR + DME;PDR + DME,Diabetic,7,10,0.48699936900445984,0.8285714285714286,0.0030851501439736733,1.5241357698985678,0.05581046888145834,11.0,True,0.05416152474976004,0.20310571781160017,0.41990733729859137,0.575090483691549
advanced_DME_vs_diabetes,exploratory_contrast_family,PCDH7,NPDR + DME;PDR + DME,Diabetic,7,10,-0.0335456694009153,-0.02857142857142857,0.9622583299053886,-0.14222113532682865,0.8377483870639144,11.0,True,0.9937046805558915,1.0,0.909816251306993,0.94336419697225
advanced_DME_vs_diabetes,exploratory_contrast_family,PDE4B,NPDR + DME;PDR + DME,Diabetic,7,10,-0.0052654736884916176,0.11428571428571428,0.7396133278486219,0.30043003241130994,0.5819287216483656,11.0,True,0.8920527160311623,0.9808110964180328,0.8342789477571654,0.920736759574771
advanced_DME_vs_diabetes,exploratory_contrast_family,PDPN,NPDR + DME;PDR + DME,Diabetic,7,10,0.47325643962064223,0.7142857142857143,0.013574660633484163,1.4826625874024901,0.07669801675204825,11.0,True,0.10213316095669038,0.3063994828700711,0.4660879479547548,0.6257034379052312
advanced_DME_vs_diabetes,exploratory_contrast_family,PIK3R5,NPDR + DME;PDR + DME,Diabetic,7,10,0.5435850336596251,0.8285714285714286,0.0030851501439736733,2.111210003482918,0.0007219454913118776,11.0,True,0.05416152474976004,0.20310571781160017,0.05703369381363833,0.11406738762727665
advanced_DME_vs_diabetes,exploratory_contrast_family,PLAUR,NPDR + DME;PDR + DME,Diabetic,7,10,0.2649112640533555,0.45714285714285713,0.13307280954339779,1.0711076835047357,0.26761402517076277,11.0,True,0.3822818892337609,0.5873045784317557,0.6633024776819173,0.8087528660632547
advanced_DME_vs_diabetes,exploratory_contrast_family,PSEN1,NPDR + DME;PDR + DME,Diabetic,7,10,-0.016251391847212915,-0.02857142857142857,0.9622583299053886,0.08268232525458784,0.90405291522938,11.0,True,0.9937046805558915,1.0,0.9354720145131761,0.9582700455460328
advanced_DME_vs_diabetes,exploratory_contrast_family,PTAFR,NPDR + DME;PDR + DME,Diabetic,7,10,0.2170895320258408,0.5428571428571428,0.0702385849444673,1.2044742861000368,0.03001108268234207,11.0,True,0.2642308671720437,0.5335430971743189,0.41911547391485104,0.5590998815029221
advanced_DME_vs_diabetes,exploratory_contrast_family,PTGER2,NPDR + DME;PDR + DME,Diabetic,7,10,0.08717312418867906,0.2857142857142857,0.36384204031262857,1.2038269848613403,0.053989950721112345,11.0,True,0.5988233580145345,0.8515183213038158,0.41990733729859137,0.575090483691549
advanced_DME_vs_diabetes,exploratory_contrast_family,PTGER4,NPDR + DME;PDR + DME,Diabetic,7,10,0.1306670857703618,0.42857142857142855,0.16125051419169067,0.9538941571261261,0.2405333048249507,11.0,True,0.42462635403811877,0.6596787307447206,0.6633024776819173,0.8087528660632547
advanced_DME_vs_diabetes,exploratory_contrast_family,PTPRE,NPDR + DME;PDR + DME,Diabetic,7,10,-0.047673268712761896,0.17142857142857143,0.6008844097079391,-0.1241045022112076,0.7469375288114193,11.0,True,0.7718677783240193,0.911976911976912,0.8873146590478012,0.9431803136389127
advanced_DME_vs_diabetes,exploratory_contrast_family,PVR,NPDR + DME;PDR + DME,Diabetic,7,10,0.015212941339012076,0.11428571428571428,0.7396133278486219,0.4817888648835129,0.521117337252401,11.0,True,0.8920527160311623,0.9808110964180328,0.8036444582359715,0.9070101787504123
advanced_DME_vs_diabetes,exploratory_contrast_family,RAF1,NPDR + DME;PDR + DME,Diabetic,7,10,-0.010537603299697551,-0.02857142857142857,0.9622583299053886,0.3070070335858481,0.6193054561219853,11.0,True,0.9937046805558915,1.0,0.853558813367648,0.9264749674046581
advanced_DME_vs_diabetes,exploratory_contrast_family,RASGRP1,NPDR + DME;PDR + DME,Diabetic,7,10,0.29636353272078164,0.2571428571428571,0.41731797614150556,0.3068319349820204,0.6698916926648482,11.0,True,0.6401576721393969,0.8862397880424446,0.8581010993462854,0.929381772996572
advanced_DME_vs_diabetes,exploratory_contrast_family,RELA,NPDR + DME;PDR + DME,Diabetic,7,10,0.01592752205808523,0.0,1.0,-0.03445305219834213,0.9677621381266583,11.0,True,1.0,1.0,0.9739262281784206,0.9820440031364838
advanced_DME_vs_diabetes,exploratory_contrast_family,RGS1,NPDR + DME;PDR + DME,Diabetic,7,10,1.2162529928077803,0.6857142857142857,0.01851090086384204,1.2624616395640997,0.21629617270136242,11.0,True,0.10832304949952008,0.33169728821902733,0.6353970287167642,0.8059138968264247
advanced_DME_vs_diabetes,exploratory_contrast_family,RGS16,NPDR + DME;PDR + DME,Diabetic,7,10,0.1562771746965952,0.2571428571428571,0.41731797614150556,0.3658996647750263,0.568316504406904,11.0,True,0.6401576721393969,0.8862397880424446,0.831425997187878,0.9070101787504123
advanced_DME_vs_diabetes,exploratory_contrast_family,RHOG,NPDR + DME;PDR + DME,Diabetic,7,10,0.12325714454799774,0.34285714285714286,0.269847799259564,0.5844335577237605,0.5330957378491299,11.0,True,0.5199506375976964,0.7778142435182146,0.8036444582359715,0.9070101787504123
advanced_DME_vs_diabetes,exploratory_contrast_family,RIPK2,NPDR + DME;PDR + DME,Diabetic,7,10,0.225978895341596,0.8285714285714286,0.0030851501439736733,1.2027988378276946,0.01137049093764682,11.0,True,0.05416152474976004,0.20310571781160017,0.19961528534979975,0.3593075136296395
advanced_DME_vs_diabetes,exploratory_contrast_family,RNF144B,NPDR + DME;PDR + DME,Diabetic,7,10,0.13636716986347786,0.34285714285714286,0.269847799259564,0.23407838398914335,0.6708453434529118,11.0,True,0.5199506375976964,0.7778142435182146,0.8581010993462854,0.929381772996572
advanced_DME_vs_diabetes,exploratory_contrast_family,SCARF1,NPDR + DME;PDR + DME,Diabetic,7,10,-0.10723655470783777,-0.17142857142857143,0.6008844097079391,-0.2527995473498638,0.6824763746129275,11.0,True,0.7718677783240193,0.911976911976912,0.8581010993462854,0.929381772996572
advanced_DME_vs_diabetes,exploratory_contrast_family,SCN1B,NPDR + DME;PDR + DME,Diabetic,7,10,-0.019720615075526915,-0.05714285714285714,0.8867749897161661,0.1738693906157348,0.7983279641284754,11.0,True,0.9596606053092755,0.9947116595316041,0.8986631735925309,0.9431803136389127
advanced_DME_vs_diabetes,exploratory_contrast_family,SELE,NPDR + DME;PDR + DME,Diabetic,7,10,0.06595776620443317,0.0,1.0,0.14788825773779402,0.7865601606004164,11.0,True,1.0,1.0,0.8986631735925309,0.9431803136389127
advanced_DME_vs_diabetes,exploratory_contrast_family,SELENOS,NPDR + DME;PDR + DME,Diabetic,7,10,0.09635177329274391,0.4,0.19323323735088443,0.8332302327955566,0.34057959517550496,11.0,True,0.4556843507677573,0.7034758410469986,0.7162923776114606,0.8461899590435906
advanced_DME_vs_diabetes,exploratory_contrast_family,SELL,NPDR + DME;PDR + DME,Diabetic,7,10,0.238880051561719,0.4857142857142857,0.10880296174413821,1.0361339060579458,0.09902839349418599,11.0,True,0.35083403990967016,0.5873045784317557,0.4926941800770089,0.64433928787539
advanced_DME_vs_diabetes,exploratory_contrast_family,SEMA4D,NPDR + DME;PDR + DME,Diabetic,7,10,-0.044626344008377394,0.05714285714285714,0.8867749897161661,-0.21262417840723408,0.6212611616283514,11.0,True,0.9596606053092755,0.9947116595316041,0.853558813367648,0.9264749674046581
advanced_DME_vs_diabetes,exploratory_contrast_family,SERPINE1,NPDR + DME;PDR + DME,Diabetic,7,10,0.8806422614360316,0.37142857142857144,0.2295351707116413,0.6331284013978884,0.5861073620319326,11.0,True,0.4835540929658577,0.7651172357054711,0.8342789477571654,0.9221096571516105
advanced_DME_vs_diabetes,exploratory_contrast_family,SGMS2,NPDR + DME;PDR + DME,Diabetic,7,10,-0.16135789480434815,-0.17142857142857143,0.6008844097079391,-0.28140166307900416,0.6588262281947193,11.0,True,0.7718677783240193,0.911976911976912,0.8581010993462854,0.929381772996572
advanced_DME_vs_diabetes,exploratory_contrast_family,SLC11A2,NPDR + DME;PDR + DME,Diabetic,7,10,0.005311738176301262,-0.17142857142857143,0.6008844097079391,0.10459363224589471,0.8869406332069243,11.0,True,0.7718677783240193,0.911976911976912,0.9280570864019473,0.953310340453701
advanced_DME_vs_diabetes,exploratory_contrast_family,SLC1A2,NPDR + DME;PDR + DME,Diabetic,7,10,-0.19275148409131226,-0.45714285714285713,0.13307280954339779,-1.2058485811293531,0.04509470288957258,11.0,True,0.3822818892337609,0.5873045784317557,0.41911547391485104,0.575090483691549
advanced_DME_vs_diabetes,exploratory_contrast_family,SLC31A1,NPDR + DME;PDR + DME,Diabetic,7,10,0.027576662691244813,0.22857142857142856,0.4747017688194159,0.7054126862857711,0.5076934314037713,11.0,True,0.7075743346553557,0.911976911976912,0.8036444582359715,0.9070101787504123
advanced_DME_vs_diabetes,exploratory_contrast_family,SLC31A2,NPDR + DME;PDR + DME,Diabetic,7,10,0.09527613824949954,0.08571428571428572,0.8125257095845331,1.3743029844139318,0.05469126838700138,11.0,True,0.9302830587996828,0.9808110964180328,0.41990733729859137,0.575090483691549
advanced_DME_vs_diabetes,exploratory_contrast_family,SLC4A4,NPDR + DME;PDR + DME,Diabetic,7,10,0.4614076954921691,0.5428571428571428,0.0702385849444673,0.7769794040259959,0.14884716655063765,11.0,True,0.2642308671720437,0.5335430971743189,0.5344966435227443,0.712662191363659
advanced_DME_vs_diabetes,exploratory_contrast_family,SLC7A1,NPDR + DME;PDR + DME,Diabetic,7,10,-0.16246261608072032,-0.14285714285714285,0.6690662278897572,-0.5379266688347056,0.44510757930957734,11.0,True,0.8323816063510366,0.9808110964180328,0.7946526432319525,0.9070101787504123
advanced_DME_vs_diabetes,exploratory_contrast_family,SLC7A2,NPDR + DME;PDR + DME,Diabetic,7,10,-0.21168292164594948,-0.4,0.19323323735088443,-0.8291948241747189,0.286834172710787,11.0,True,0.4556843507677573,0.7034758410469986,0.6866636255803689,0.8087528660632547
advanced_DME_vs_diabetes,exploratory_contrast_family,SPHK1,NPDR + DME;PDR + DME,Diabetic,7,10,0.44015781116588615,0.5142857142857142,0.08782394076511724,0.4075877927418287,0.42274048528324293,11.0,True,0.3083596142419672,0.5743633632718074,0.7766627520320044,0.8912240517785405
advanced_DME_vs_diabetes,exploratory_contrast_family,SRI,NPDR + DME;PDR + DME,Diabetic,7,10,0.02675315541610601,-0.02857142857142857,0.9622583299053886,0.42733174099558796,0.6618736268205114,11.0,True,0.9937046805558915,1.0,0.8581010993462854,0.929381772996572
advanced_DME_vs_diabetes,exploratory_contrast_family,STAB1,NPDR + DME;PDR + DME,Diabetic,7,10,0.9569118941010277,0.5714285714285714,0.055327025915261216,0.9279249916794468,0.07048792616656172,11.0,True,0.23463721859385936,0.49843014335379626,0.445588401903214,0.6041886707561256
advanced_DME_vs_diabetes,exploratory_contrast_family,TACR1,NPDR + DME;PDR + DME,Diabetic,7,10,-0.06656470843011153,-0.05714285714285714,0.8867749897161661,0.40205055764316067,0.6007878781327793,11.0,True,0.9596606053092755,0.9947116595316041,0.8475400423658851,0.9242889330177156
advanced_DME_vs_diabetes,exploratory_contrast_family,TACR3,NPDR + DME;PDR + DME,Diabetic,7,10,-0.17895109603211612,-0.22857142857142856,0.4747017688194159,0.527844702448016,0.21716100981459027,11.0,True,0.7075743346553557,0.911976911976912,0.6353970287167642,0.8059138968264247
